arc,conv,asp,pID,sID,dirDate,dirJD
46.889812780905004,0,60.0,2,8,8/24/2053 20:44:0,2471139.3636094746
47.31965844512426,0,0.0,6,28,1/29/2054 1:51:0,2471296.5769353597
-48.10871806736657,0,90.0,3,5,11/12/2054 18:20:0,2471584.264039033
48.17007595474547,0,-60.0,7,1,12/5/2054 3:50:0,2471606.6596679264
-48.23655496288606,0,-120.0,10,3,12/29/2054 10:11:0,2471630.924505898
48.329189334265465,0,-90.0,5,0,2/1/2055 5:40:0,2471664.736051451
48.80773725225015,0,120.0,3,10,7/25/2055 21:45:0,2471839.4060415155
48.858345504068836,0,0.0,2,25,8/13/2055 9:4:0,2471857.8780534295
-48.996431050886684,0,120.0,3,28,10/2/2055 18:42:0,2471908.279278018
-49.05145797864918,0,120.0,0,9,10/22/2055 21:58:0,2471928.4155646297
49.194825016622104,0,-120.0,9,4,12/14/2055 9:19:0,2471980.887900528
49.203298275678094,0,90.0,0,1,12/17/2055 11:44:0,2471983.9891133425
49.37616133111257,0,-90.0,3,6,2/18/2056 18:10:0,2472047.2569916314
50.194014713625165,0,-180.0,8,0,12/13/2056 21:32:0,2472346.3973149173
50.483583395765294,0,-60.0,4,0,3/29/2057 14:9:0,2472452.0898838984
-50.783779249717725,0,-90.0,1,3,7/17/2057 3:52:0,2472561.6613705913
50.839853648960684,0,90.0,2,10,8/6/2057 15:5:0,2472582.128526315
-50.87137299491282,0,120.0,5,25,8/18/2057 3:12:0,2472593.6330875875
51.0411875173435,0,90.0,4,24,10/19/2057 2:46:0,2472655.6153882747
-51.1226011743409,0,120.0,6,2,11/17/2057 19:57:0,2472685.3313730787
51.15411668349131,0,-180.0,10,5,11/29/2057 8:2:0,2472696.8345339186
-51.232189848171345,0,0.0,4,6,12/27/2057 19:57:0,2472725.331239027
-51.50419964838886,0,-120.0,8,6,4/6/2058 2:45:0,2472824.614816106
51.52354022328619,0,-120.0,2,6,4/13/2058 4:11:0,2472831.674125944
51.55037845323898,0,120.0,9,28,4/22/2058 23:17:0,2472841.4700798765
51.589479968985074,0,-60.0,0,3,5/7/2058 5:49:0,2472855.742133124
-51.6198778853377,0,120.0,8,24,5/18/2058 8:6:0,2472866.8373725927
51.75221048332972,0,0.0,6,4,7/5/2058 15:20:0,2472915.1387708597
-51.95994708587153,0,0.0,4,24,9/19/2058 11:6:0,2472990.9626307874
52.100682600823546,0,-90.0,9,5,11/9/2058 19:57:0,2473042.331093745
52.11581247085434,0,-60.0,1,8,11/15/2058 8:29:0,2473047.853496306
-52.70620971824606,0,90.0,1,28,6/18/2059 20:22:0,2473263.348491604
52.72965245272343,0,60.0,5,7,6/27/2059 9:43:0,2473271.905089688
-52.757859949260364,0,60.0,3,0,7/7/2059 16:49:0,2473282.200825924
53.16869725412997,0,60.0,5,24,12/4/2059 15:45:0,2473432.1564422017
-53.20742021036277,0,90.0,4,25,12/18/2059 18:58:0,2473446.2903212267
-53.32201293242244,0,60.0,0,4,1/29/2060 14:48:0,2473488.1166647784
53.7129622826005,0,0.0,2,9,6/20/2060 7:31:0,2473630.8131775935
-53.91999880454128,0,60.0,10,28,9/3/2060 21:9:0,2473706.3815081017
-53.978349557131196,0,0.0,9,2,9/25/2060 4:19:0,2473727.679532797
54.282752414607785,0,-90.0,5,4,1/15/2061 13:40:0,2473840.0693281908
-54.342609980134654,0,-90.0,7,4,2/6/2061 11:27:0,2473861.9771971735
-54.78110280815423,0,90.0,0,5,7/16/2061 23:10:0,2474022.4655722287
54.806487670529236,0,-90.0,10,8,7/26/2061 6:9:0,2474031.756431858
55.06569966817335,0,90.0,4,7,10/28/2061 1:30:0,2474125.5623233276
-55.09964339219573,0,-90.0,10,2,11/9/2061 10:51:0,2474137.9517825954
-55.24971949667264,0,120.0,4,9,1/3/2062 5:31:0,2474192.7295607296
-55.5392881788128,0,0.0,8,9,4/18/2062 22:8:0,2474298.422129711
-55.59875620286717,0,90.0,6,28,5/10/2062 15:4:0,2474320.127958491
-55.81432512908685,0,-60.0,7,5,7/28/2062 7:27:0,2474398.8106165607
55.87568301646576,0,90.0,3,1,8/19/2062 16:57:0,2474421.206245454
55.92778150559377,0,0.0,9,8,9/7/2062 17:20:0,2474440.222193986
56.147577793967486,0,-180.0,8,4,11/27/2062 2:17:0,2474520.595417036
-56.706665120491685,0,180.0,5,28,6/19/2063 17:19:0,2474725.2213785443
56.749539913235495,0,120.0,1,6,7/5/2063 9:56:0,2474740.9135526884
57.18231240165309,0,180.0,1,28,12/9/2063 15:1:0,2474898.1259710477
-57.40411355817247,0,90.0,5,9,2/28/2064 14:0:0,2474979.083393177
-57.48160187490557,0,90.0,8,28,3/27/2064 20:48:0,2475007.3666287847
57.6900392855714,0,120.0,7,25,6/11/2064 22:43:0,2475083.4462836776
-57.79031859187063,0,-60.0,1,2,7/18/2064 13:9:0,2475120.048230477
58.023061908639306,0,60.0,2,1,10/12/2064 11:59:0,2475205.9995410973
-58.149266901627584,0,-60.0,9,6,11/27/2064 13:33:0,2475252.0643635383
58.2963811059964,0,-120.0,1,9,1/20/2065 6:16:0,2475305.761048133
58.78352988838407,0,120.0,6,8,7/17/2065 1:41:0,2475483.5703537045
-58.85802535443611,0,120.0,7,25,8/13/2065 6:16:0,2475510.7611988136
59.07191319014939,0,60.0,10,24,10/30/2065 7:56:0,2475588.8302588486
-59.15367529729633,0,0.0,0,24,11/29/2065 4:10:0,2475618.673427957
59.44021511291041,0,90.0,10,6,3/13/2066 18:15:0,2475723.2604606566
-59.597529161321944,0,60.0,7,28,5/10/2066 4:19:0,2475780.680088327
59.83063715943962,0,-180.0,1,2,8/3/2066 6:21:0,2475865.7645076397
59.87856655027866,0,-90.0,2,3,8/20/2066 18:13:0,2475883.258735296
-59.891247675368774,0,90.0,0,25,8/25/2066 9:18:0,2475887.887345954
-59.93465548945056,0,-180.0,6,9,9/10/2066 5:33:0,2475903.731198094
-60.29602350706082,0,-60.0,8,4,1/20/2067 3:8:0,2476035.630524521
-60.296173060476974,0,-90.0,7,0,1/20/2067 4:27:0,2476035.6851115185
60.5615089479749,0,-180.0,9,6,4/27/2067 0:47:0,2476132.532710455
-61.46239776571673,0,-120.0,1,6,3/20/2068 20:34:0,2476461.3571289307
-61.464930273160235,0,90.0,4,5,3/21/2068 18:45:0,2476462.2814941476
61.749527133179356,0,90.0,0,7,7/3/2068 15:49:0,2476566.159348055
62.63540799413104,0,-60.0,0,4,5/24/2069 0:8:0,2476890.505862302
-62.66116818047705,0,180.0,2,28,6/2/2069 9:48:0,2476899.9083303185
62.93881509837175,0,-60.0,3,0,9/11/2069 17:59:0,2477001.24945535
63.197144606338014,0,90.0,8,25,12/15/2069 5:41:0,2477095.736870364
63.20932166702255,0,-120.0,9,2,12/19/2069 16:39:0,2477100.1936745746
63.77961538290958,0,-180.0,7,5,7/16/2070 10:6:0,2477308.921174589
63.94036254197056,0,60.0,4,8,9/13/2070 6:7:0,2477367.7546348055
64.07991541092605,0,60.0,6,9,11/2/2070 6:2:0,2477417.751069432
-64.12726692944719,0,60.0,1,28,11/19/2070 12:49:0,2477435.0343736922
-64.36794095756841,0,60.0,0,3,2/15/2071 9:8:0,2477522.880393957
64.88130212649804,0,60.0,2,28,8/21/2071 18:10:0,2477710.257220616
64.97093149508231,0,-90.0,2,0,9/23/2071 11:20:0,2477742.971940149
65.0449058278985,0,60.0,5,10,10/20/2071 12:25:0,2477770.017477455
65.09745102500264,0,0.0,5,25,11/8/2071 17:59:0,2477789.2490195953
-65.13709782474135,0,120.0,6,4,11/23/2071 6:14:0,2477803.7597482996
-65.14612121185583,0,120.0,9,28,11/26/2071 13:30:0,2477807.062307983
-65.16369717399351,0,90.0,3,2,12/2/2071 23:53:0,2477813.4951101257
-65.38853800528062,0,-90.0,7,3,2/23/2072 6:53:0,2477895.786854377
65.61553636807466,0,90.0,2,24,5/16/2072 8:50:0,2477978.8682551594
65.76670713373016,0,0.0,6,2,7/10/2072 16:43:0,2478034.196755389
-65.87072546374111,0,0.0,1,9,8/17/2072 18:25:0,2478072.2674641735
-65.88701719859685,0,120.0,6,28,8/23/2072 17:32:0,2478078.2302391306
-65.93382825149718,0,60.0,4,0,9/9/2072 20:43:0,2478095.3630844923
65.93973679826354,0,-90.0,10,1,9/12/2072 0:37:0,2478097.5256126085
-66.04581658911263,0,0.0,2,6,10/20/2072 19:19:0,2478136.3049994702
-66.24958658740314,0,-60.0,8,0,1/3/2073 4:21:0,2478210.6810488463
-66.2616415832176,0,0.0,3,24,1/7/2073 13:57:0,2478215.0811223187
-66.56363241615637,0,90.0,3,25,4/27/2073 19:23:0,2478325.307776341
67.06103063332807,0,0.0,9,1,10/26/2073 8:36:0,2478506.858125609
-67.10863221122483,0,60.0,8,28,11/12/2073 17:35:0,2478524.2327015414
-67.18707938291222,0,180.0,4,28,12/11/2073 8:47:0,2478552.865919207
67.33170803610264,0,120.0,3,24,2/2/2074 3:44:0,2478605.6553776218
67.38095304334843,0,90.0,4,10,2/20/2074 3:7:0,2478623.6298052664
67.46263632322723,0,120.0,10,3,3/21/2074 22:40:0,2478653.444202422
67.71052750654295,0,90.0,6,25,6/20/2074 10:11:0,2478743.9244843326
-67.99284620753164,0,0.0,9,4,10/1/2074 11:18:0,2478846.970810193
68.25457922332427,0,-120.0,8,9,1/5/2075 0:5:0,2478942.5033609574
68.25833164844575,0,120.0,8,6,1/6/2075 8:57:0,2478943.872996127
68.29724906500823,0,-90.0,5,2,1/20/2075 13:52:0,2478958.077853172
68.42191187396702,0,90.0,3,7,3/7/2075 1:55:0,2479003.579778442
68.52658902354179,0,0.0,4,9,4/14/2075 6:53:0,2479041.786938037
68.57408998435172,0,-120.0,4,6,5/1/2075 14:59:0,2479059.1247887327
-68.71101130832999,0,120.0,2,25,6/20/2075 14:26:0,2479109.1010719845
-68.81668857625851,0,180.0,0,28,7/29/2075 4:10:0,2479147.6732747788
68.89237817871407,0,-60.0,3,4,8/25/2075 19:12:0,2479175.2999796746
-69.11414004259618,0,-90.0,10,4,11/14/2075 17:50:0,2479256.243059992
69.57801773299076,0,-90.0,7,8,5/2/2076 1:24:0,2479425.558416986
69.91677901611837,0,120.0,6,1,9/2/2076 16:57:0,2479549.206285327
70.16207444436793,0,-180.0,8,2,12/2/2076 9:38:0,2479639.901191083
-70.3875220943624,0,180.0,3,28,2/22/2077 21:58:0,2479722.415030981
-70.42195989459941,0,-60.0,10,5,3/7/2077 12:28:0,2479735.019265868
-70.4495656589288,0,120.0,2,9,3/17/2077 14:57:0,2479745.122975612
70.45164312650806,0,-60.0,4,2,3/18/2077 9:12:0,2479745.883328746
70.56929076614057,0,60.0,2,7,4/30/2077 10:37:0,2479788.9423648515
70.59861478070297,0,60.0,0,8,5/11/2077 4:12:0,2479799.6749541815
70.92449457542463,0,-90.0,2,4,9/7/2077 10:44:0,2479918.9469590494
-71.02619319630082,0,60.0,4,3,10/13/2077 15:25:0,2479955.142461094
-71.09066090508367,0,120.0,6,0,11/6/2077 4:9:0,2479978.6731748
-71.34195153220679,0,-60.0,8,3,2/5/2078 21:28:0,2480070.3942536996
71.44880069718971,0,120.0,10,25,3/16/2078 21:28:0,2480109.3941989182
-71.80481524227108,0,-60.0,1,4,7/24/2078 20:9:0,2480239.339507873
-71.83608191478118,0,90.0,0,2,8/5/2078 6:3:0,2480250.7518433393
72.3067760708789,0,-60.0,2,5,1/24/2079 8:41:0,2480422.861986386
72.52439987273087,0,120.0,0,24,4/14/2079 0:18:0,2480502.5122978636
72.55500126803088,0,120.0,10,0,4/25/2079 5:6:0,2480513.7124085436
-72.8693042357138,0,-60.0,7,2,8/18/2079 5:56:0,2480628.7472947156
73.03155818742181,0,-60.0,7,10,10/15/2079 14:25:0,2480687.1006828533
-73.93701099827929,0,120.0,1,25,9/10/2080 2:11:0,2481017.590958816
-73.94640928787396,0,0.0,9,0,9/13/2080 12:31:0,2481021.021334518
73.99602498402137,0,90.0,1,25,10/1/2080 15:9:0,2481039.131063612
74.06478050835443,0,90.0,0,10,10/27/2080 17:27:0,2481065.2268299935
74.08361872921647,0,-120.0,5,3,11/3/2080 14:28:0,2481072.1027806085
74.2117451753719,0,90.0,7,6,12/20/2080 8:51:0,2481118.868933455
74.2666676375863,0,0.0,0,9,1/9/2081 9:59:0,2481138.915632163
74.75785333379889,0,-60.0,8,1,7/7/2081 16:46:0,2481318.1984112808
-74.8775103706152,0,-120.0,7,6,8/20/2081 8:57:0,2481361.8732297188
-75.0677031229385,0,-90.0,10,0,10/28/2081 19:3:0,2481431.2935843165
75.07361166970486,0,60.0,4,1,10/30/2081 22:48:0,2481433.4502038867
75.23234222308409,0,-120.0,0,6,12/27/2081 21:17:0,2481491.38685587
75.7952904560899,0,-60.0,1,7,7/21/2082 8:43:0,2481696.862960917
-76.18302584988731,0,120.0,6,3,12/9/2082 21:16:0,2481838.386379653
76.41966594466642,0,-90.0,4,3,3/6/2083 6:14:0,2481924.7600142476
-76.6276861979542,0,90.0,10,25,5/21/2083 4:30:0,2482000.6874066973
76.64990464453149,0,-60.0,0,2,5/29/2083 7:8:0,2482008.797139698
76.88561626606656,0,-180.0,1,5,8/23/2083 7:58:0,2482094.8318815585
-76.93620768750193,0,180.0,10,24,9/10/2083 19:9:0,2482113.297750382
-77.03081493222041,0,60.0,2,4,10/15/2083 7:54:0,2482147.8293947047
77.11633084420737,0,60.0,3,8,11/15/2083 13:1:0,2482179.04270258
77.54290275075797,0,120.0,4,24,4/19/2084 5:48:0,2482334.741448471
-77.7489800330187,0,180.0,9,25,7/3/2084 11:2:0,2482409.959656496
-77.7583783226134,0,-60.0,1,0,7/6/2084 21:22:0,2482413.390032198
77.77454327359968,0,0.0,8,24,7/12/2084 18:58:0,2482419.290239308
-78.00602966754798,0,90.0,2,5,10/6/2084 6:47:0,2482504.7827730994
-78.12742089727209,0,90.0,9,24,11/19/2084 14:10:0,2482549.090571949
78.4859656557648,0,-90.0,10,7,3/30/2085 11:2:0,2482679.9594087983
78.5085643483732,0,120.0,10,4,4/7/2085 16:59:0,2482688.2079316005
-78.51990937978718,0,90.0,4,2,4/11/2085 20:22:0,2482692.3488680664
-78.97672634689809,0,0.0,7,9,9/25/2085 14:5:0,2482859.087061062
-79.03877423267761,0,0.0,9,3,10/18/2085 6:34:0,2482881.7733136043
79.17598367402012,0,-120.0,5,0,12/7/2085 11:48:0,2482931.9919691356
-79.17819382439396,0,90.0,3,4,12/8/2085 7:13:0,2482932.8008841723
79.26064792066174,0,90.0,5,24,1/7/2086 11:30:0,2482962.9790834063
79.37710580580276,0,180.0,7,28,2/19/2086 2:28:0,2483005.602669368
79.60725949082934,0,0.0,9,7,5/14/2086 8:8:0,2483089.8389180875
79.91966063298892,0,0.0,3,9,9/5/2086 16:16:0,2483204.177736118
-80.03814606425851,0,120.0,3,5,10/18/2086 0:8:0,2483246.5052578985
-80.16006806774215,0,-90.0,10,3,12/1/2086 12:10:0,2483291.00678917
80.2643007736495,0,-120.0,9,5,1/8/2087 13:14:0,2483329.0517268265
-80.38461569138181,0,-90.0,8,6,2/21/2087 11:12:0,2483372.9666717984
-80.60472841580906,0,60.0,6,25,5/12/2087 19:23:0,2483453.3078162144
80.71126686072506,0,-90.0,7,1,6/20/2087 16:40:0,2483492.194348609
80.7371652491421,0,90.0,3,10,6/30/2087 3:32:0,2483501.647260381
-80.8559565952371,0,60.0,5,2,8/12/2087 12:9:0,2483545.006101706
81.06247062836766,0,60.0,3,25,10/26/2087 22:43:0,2483620.4461944266
81.26215466029507,0,180.0,6,24,1/8/2088 0:44:0,2483693.530550112
81.51203088947007,0,-90.0,4,0,4/8/2088 11:39:0,2483784.98524999
81.73186390843728,0,60.0,0,1,6/27/2088 22:40:0,2483865.4441349325
81.75005828658853,0,-120.0,3,6,7/4/2088 14:29:0,2483872.103277336
82.07027108873976,0,120.0,7,3,10/29/2088 17:32:0,2483989.2308918345
-82.28492211004644,0,0.0,5,6,1/16/2089 1:53:0,2484067.5785146113
82.46300787361963,0,120.0,6,7,3/22/2089 1:55:0,2484132.5798183153
82.82168624035711,0,0.0,6,5,7/30/2089 23:56:0,2484263.4974221746
-82.85074326741704,0,-60.0,1,3,8/10/2089 14:29:0,2484274.1032370515
82.88454414131564,0,60.0,2,10,8/22/2089 22:34:0,2484286.440556024
82.90687482911451,0,-60.0,3,2,8/31/2089 2:11:0,2484294.591257071
-82.98437801256273,0,60.0,2,0,9/28/2089 9:7:0,2484322.87991903
83.10349340967242,0,-90.0,0,3,11/10/2089 20:34:0,2484366.3570389748
83.26819804185013,0,60.0,9,24,1/9/2090 23:23:0,2484426.4742297195
-84.15486739844073,0,60.0,5,24,11/29/2090 14:36:0,2484750.108544875
84.18277648855366,0,-90.0,1,8,12/9/2090 19:5:0,2484760.2953627664
85.12954675436244,0,-120.0,5,4,11/20/2091 8:48:0,2485105.8665097863
-85.13175690473628,0,90.0,3,0,11/21/2091 4:9:0,2485106.673214673
-85.44580273348954,0,120.0,8,25,3/14/2092 19:12:0,2485221.299942168
-85.76156106939551,0,120.0,4,25,7/8/2092 1:14:0,2485336.5517347734
-85.85057856518162,0,90.0,0,4,8/9/2092 13:2:0,2485369.0431207353
-85.86086579343686,0,120.0,5,9,8/13/2092 7:9:0,2485372.7979590488
85.89463764217552,0,0.0,1,24,8/25/2092 14:59:0,2485385.1246838383
-86.29511624884151,0,120.0,0,5,1/20/2093 2:16:0,2485532.5944915204
86.73000077538532,0,-120.0,10,8,6/28/2093 6:18:0,2485691.762228235
-86.88380088611424,0,-60.0,7,4,8/23/2093 13:16:0,2485748.053068762
87.16263603354341,0,120.0,7,0,12/2/2093 10:39:0,2485848.9440966877
87.21705355099488,0,-180.0,8,5,12/22/2093 7:21:0,2485868.8064905573
87.30408219130015,0,-60.0,8,7,1/23/2094 1:44:0,2485900.571944269
-87.47693900122636,0,-60.0,10,2,3/27/2094 3:57:0,2485963.664679892
87.506622233135,0,-60.0,4,5,4/6/2094 23:59:0,2485974.4990595384
87.58018669187206,0,60.0,0,25,5/3/2094 20:24:0,2486001.3500869772
87.61984052720612,0,60.0,4,7,5/18/2094 7:46:0,2486015.8237368744
-88.07674295736638,0,60.0,2,3,11/1/2094 4:5:0,2486182.6698668404
88.11054383126498,0,-60.0,1,10,11/13/2094 12:59:0,2486195.0409866874
88.24957997194167,0,60.0,3,1,1/3/2095 10:17:0,2486245.9282141747
88.39777495368364,0,-180.0,10,9,2/26/2095 16:1:0,2486300.1675774925
88.60078373958427,0,90.0,7,25,5/11/2095 23:15:0,2486374.468793132
-88.63627178223351,0,-120.0,10,6,5/24/2095 22:59:0,2486387.4574167416
88.8165039309348,0,90.0,1,6,7/29/2095 22:8:0,2486453.4223831664
89.4150751597409,0,120.0,2,24,3/3/2096 14:2:0,2486671.08437775
90.46827396603209,0,90.0,6,8,3/24/2097 0:3:0,2487056.501942046
91.18317429144508,0,60.0,5,28,12/9/2097 22:34:0,2487317.4405608214
-91.18349606906517,0,-90.0,1,6,12/10/2097 1:24:0,2487317.558009653
91.36372821776649,0,60.0,10,6,2/13/2098 20:14:0,2487383.342743929
-91.3992162604157,0,90.0,7,25,2/26/2098 19:6:0,2487396.295879496
-91.60222504631639,0,0.0,10,9,5/11/2098 21:27:0,2487470.3940863498
91.92251286600441,0,0.0,9,10,9/5/2098 19:11:0,2487587.2991405358
91.92325704263364,0,-120.0,2,3,9/6/2098 1:42:0,2487587.5707650054
-92.41981330812789,0,120.0,0,25,3/6/2099 7:32:0,2487768.8138019107
-92.49337776686497,0,120.0,4,5,4/2/2099 3:57:0,2487795.66482935
92.52306099877364,0,120.0,10,2,4/12/2099 23:59:0,2487806.4992089965
-92.77712510783073,0,180.0,7,24,7/14/2099 17:35:0,2487899.2326088026
-92.78294644900512,0,0.0,8,5,7/16/2099 20:35:0,2487901.357398331
-92.83736396645656,0,-60.0,7,0,8/5/2099 17:17:0,2487921.2197922007
93.08135044757239,0,0.0,5,8,11/2/2099 18:36:0,2488010.274857808
93.11619911388573,0,120.0,7,4,11/15/2099 11:52:0,2488022.9946210124
93.70488375115843,0,-60.0,0,5,6/18/2100 8:45:0,2488237.864513617
94.13913420656311,0,-60.0,5,9,11/23/2100 20:47:0,2488396.3659298397
94.1494214348184,0,-90.0,0,4,11/27/2100 14:54:0,2488400.120768153
94.23843893060447,0,60.0,4,25,12/30/2100 2:42:0,2488432.612154115
94.27809276593854,0,60.0,0,7,1/13/2101 14:4:0,2488447.0858040117
94.55419726651044,0,60.0,8,25,4/24/2101 8:44:0,2488547.8639467205
94.7782612487947,0,120.0,6,10,7/15/2101 3:32:0,2488629.647300254
94.86824309526367,0,-90.0,3,0,8/16/2101 23:47:0,2488662.4906742154
-94.87045324563755,0,60.0,5,4,8/17/2101 19:8:0,2488663.297379102
95.87319337496555,0,0.0,7,24,8/18/2102 19:8:0,2489029.2975263065
-96.89650659032759,0,90.0,0,3,8/27/2103 7:22:0,2489402.8068499137
97.01562198743729,0,-120.0,2,0,10/9/2103 18:49:0,2489446.283969859
-97.09312517088546,0,120.0,3,2,11/7/2103 1:45:0,2489474.5726318173
97.14925673258294,0,120.0,1,3,11/27/2103 13:27:0,2489495.060651837
-97.17831375964289,0,-180.0,6,5,12/8/2103 3:59:0,2489505.666466714
97.71507788995353,0,-180.0,5,6,6/21/2104 2:3:0,2489701.585374277
97.86324990311962,0,-120.0,10,1,8/14/2104 4:2:0,2489755.668159083
-97.92972891126021,0,-60.0,7,3,9/7/2104 10:24:0,2489779.932997054
-98.24994171341146,0,60.0,3,6,1/3/2105 7:27:0,2489897.8106698394
-98.48796911052995,0,90.0,4,0,3/31/2105 4:35:0,2489984.6906697876
-98.93752937163232,0,120.0,3,25,9/11/2105 6:43:0,2490148.78016509
99.14404340476288,0,-120.0,5,2,11/25/2105 19:15:0,2490224.3018305874
99.39527158419097,0,120.0,6,25,2/25/2106 18:2:0,2490316.251344258
99.4383368402095,0,90.0,9,28,3/13/2106 12:19:0,2490332.013227961
99.6153843086182,0,90.0,8,6,5/17/2106 7:30:0,2490396.812601398
99.61933556647523,0,-60.0,8,10,5/18/2106 18:13:0,2490398.2587617743
-99.7356992263505,0,60.0,9,5,6/30/2106 8:21:0,2490440.8478612886
99.83993193225785,0,90.0,10,3,8/7/2106 11:56:0,2490478.9970316505
99.9350939023812,0,60.0,4,10,9/11/2106 7:50:0,2490513.8263127157
99.96185393574146,0,-60.0,3,5,9/21/2106 2:53:0,2490523.620484926
